RC,Tag #,Manufacturer,Model,Model Number,Description,Responsibility,Status,Department,EQ Class,Serial Number,Date Acquired,Date Disabled,Warranty Date,Location,Risk Name,Risk Level,Alarm,Facility Tag Number,Misc Note,Billing Code,MTBF,Device MTBF,Purchase Cost,Manufacture Date,AEM Eligible,Proc(Freq)(NDue),Site Number,Manufacturer REC FREQ,Alias,TeleTracking Field Number,IP Address 1,IP Address 2,Freq,MAC,Port,Functional ID
0,496104,Manufacturer_31,Model_3,18,Description_887019,Responsiblity_28,Running,Department_24,EQ_Class_30,48734549,5/6/2019,5/19/2019,5/5/2019,Location_64,Risk_Name_12,1,None,663,None,470778,4,315,271506,4/7/2019,True,1,3,1,None,349696,0.179.109.247,232.162.255.165,1,0d:0d:0e:a7:de:05,1617,774
0,535814,Manufacturer_7,Model_29,22,Description_311849,Responsiblity_1,Running,Department_26,EQ_Class_32,94350962,5/2/2019,5/25/2019,5/1/2019,Location_732,Risk_Name_7,1,None,143,None,708045,476,843,46958,4/7/2019,True,1,21,1,None,981621,227.125.100.144,73.153.155.127,1,52:54:fd:eb:db:85,1662,186
0,867349,Manufacturer_22,Model_20,1,Description_939201,Responsiblity_21,Running,Department_12,EQ_Class_12,5614738,5/16/2019,5/30/2019,5/31/2019,Location_473,Risk_Name_14,1,None,113,None,794450,518,545,616127,4/22/2019,True,1,3,1,None,886223,73.159.228.242,140.162.123.33,1,3c:29:71:57:f4:1b,1037,540
0,1033468,Manufacturer_20,Model_24,5,Description_796528,Responsiblity_22,Running,Department_8,EQ_Class_11,53390492,5/13/2019,5/15/2019,5/26/2019,Location_152,Risk_Name_23,1,None,797,None,763559,254,477,292533,4/20/2019,True,1,4,1,None,344070,31.142.88.122,162.212.97.123,1,a8:20:be:6a:56:3c,1196,7
0,806349,Manufacturer_13,Model_4,19,Description_148661,Responsiblity_9,Running,Department_23,EQ_Class_31,30387315,5/9/2019,5/24/2019,5/20/2019,Location_859,Risk_Name_11,1,None,773,None,812059,947,824,983981,4/29/2019,True,1,28,1,None,297621,141.60.71.5,53.177.149.255,1,07:d7:a4:2d:25:25,1707,288
0,880048,Manufacturer_2,Model_18,20,Description_712397,Responsiblity_10,Running,Department_26,EQ_Class_30,87298452,5/27/2019,5/12/2019,5/25/2019,Location_686,Risk_Name_29,1,None,998,None,801139,186,307,120120,4/7/2019,True,1,31,1,None,946281,21.148.122.74,77.89.234.155,1,a8:c6:43:24:81:c1,1619,712
0,237216,Manufacturer_26,Model_26,18,Description_401565,Responsiblity_14,Running,Department_10,EQ_Class_29,41957004,5/20/2019,5/4/2019,5/11/2019,Location_25,Risk_Name_2,1,None,887,None,323215,128,588,711456,4/10/2019,True,1,5,1,None,324714,55.170.66.91,174.241.238.48,1,53:9a:7c:c4:68:a3,1178,896
0,163911,Manufacturer_26,Model_10,23,Description_504322,Responsiblity_24,Running,Department_31,EQ_Class_17,77188326,5/10/2019,5/25/2019,5/7/2019,Location_18,Risk_Name_11,1,None,316,None,25899,9,80,313557,4/1/2019,True,1,14,1,None,559069,0.230.112.44,25.65.101.150,1,ad:34:fe:c9:3c:f6,1474,609
0,176884,Manufacturer_12,Model_24,8,Description_1009939,Responsiblity_31,Running,Department_21,EQ_Class_19,36903581,5/31/2019,5/18/2019,5/23/2019,Location_153,Risk_Name_12,1,None,634,None,834956,675,909,783395,4/14/2019,True,1,21,1,None,239301,3.138.237.231,152.86.167.194,1,7d:e8:2d:80:4f:42,1276,127
0,580204,Manufacturer_2,Model_16,2,Description_485138,Responsiblity_18,Running,Department_18,EQ_Class_14,13848064,5/14/2019,5/24/2019,5/8/2019,Location_552,Risk_Name_10,1,None,358,None,944677,117,1005,744705,4/13/2019,True,1,6,1,None,628314,227.244.176.18,34.166.172.142,1,8c:34:35:db:e2:2c,1253,314
0,451380,Manufacturer_14,Model_21,4,Description_892063,Responsiblity_9,Running,Department_2,EQ_Class_9,87819523,5/6/2019,5/11/2019,5/22/2019,Location_910,Risk_Name_8,1,None,188,None,1025182,835,499,710021,4/26/2019,True,1,31,1,None,800997,30.55.57.106,65.141.37.141,1,dc:57:ae:dd:c2:8b,2000,640
0,580199,Manufacturer_27,Model_20,25,Description_377992,Responsiblity_30,Running,Department_26,EQ_Class_9,1948258,5/6/2019,5/27/2019,5/12/2019,Location_669,Risk_Name_15,1,None,554,None,479767,921,582,963589,4/27/2019,True,1,4,1,None,188673,75.203.179.239,96.141.12.94,1,65:9e:40:3e:ce:b5,1772,1012
0,941271,Manufacturer_16,Model_12,29,Description_100219,Responsiblity_14,Running,Department_3,EQ_Class_13,1964361,5/7/2019,5/25/2019,5/22/2019,Location_417,Risk_Name_9,1,None,921,None,670324,188,483,916435,4/17/2019,True,1,22,1,None,31610,89.145.38.196,114.244.15.62,1,15:1e:b5:2e:40:ae,1450,130
0,11101,Manufacturer_5,Model_20,9,Description_630623,Responsiblity_5,Running,Department_4,EQ_Class_29,36295991,5/8/2019,5/16/2019,5/20/2019,Location_958,Risk_Name_3,1,None,521,None,832142,653,190,866715,4/9/2019,True,1,7,1,None,1044414,3.115.163.160,148.156.101.7,1,87:8e:73:03:83:16,1820,632
0,994417,Manufacturer_15,Model_17,17,Description_606873,Responsiblity_19,Running,Department_20,EQ_Class_12,25888969,5/3/2019,5/27/2019,5/14/2019,Location_838,Risk_Name_30,1,None,44,None,596108,851,306,315057,4/27/2019,True,1,16,1,None,147264,185.153.177.249,62.10.238.89,1,42:54:a7:55:da:b4,1668,436
0,990263,Manufacturer_5,Model_9,20,Description_391119,Responsiblity_4,Running,Department_31,EQ_Class_30,40666184,5/12/2019,5/29/2019,5/17/2019,Location_481,Risk_Name_22,1,None,153,None,520820,345,467,51246,4/1/2019,True,1,25,1,None,628722,225.225.199.246,103.251.167.253,1,fe:99:0a:98:a8:a9,1731,534
0,455617,Manufacturer_17,Model_32,4,Description_5179,Responsiblity_32,Running,Department_28,EQ_Class_29,67892798,5/9/2019,5/6/2019,5/25/2019,Location_468,Risk_Name_19,1,None,7,None,594616,348,321,311631,4/6/2019,True,1,17,1,None,359291,241.123.101.152,249.11.55.60,1,cd:6a:be:be:3e:af,1863,882
0,204597,Manufacturer_31,Model_20,4,Description_897928,Responsiblity_18,Running,Department_12,EQ_Class_9,70033585,5/27/2019,5/18/2019,5/30/2019,Location_115,Risk_Name_1,1,None,402,None,624752,425,83,934454,4/20/2019,True,1,5,1,None,74151,179.48.177.120,24.29.67.13,1,5d:7c:27:1e:9c:2d,1588,583
0,714088,Manufacturer_32,Model_24,6,Description_460745,Responsiblity_18,Running,Department_7,EQ_Class_30,69914663,5/18/2019,5/8/2019,5/2/2019,Location_666,Risk_Name_32,1,None,796,None,408264,935,367,408816,4/11/2019,True,1,10,1,None,206261,136.42.33.225,14.148.68.137,1,b4:10:60:bb:21:e7,1137,829
0,913202,Manufacturer_24,Model_25,31,Description_353829,Responsiblity_1,Running,Department_8,EQ_Class_1,21476222,5/31/2019,5/27/2019,5/26/2019,Location_176,Risk_Name_17,1,None,884,None,620403,378,928,340436,4/5/2019,True,1,22,1,None,901110,58.77.171.62,107.112.49.214,1,da:82:41:82:76:df,1482,98
0,961850,Manufacturer_28,Model_25,12,Description_820344,Responsiblity_29,Running,Department_6,EQ_Class_28,27103776,5/20/2019,5/21/2019,5/28/2019,Location_910,Risk_Name_10,1,None,448,None,401220,680,99,983082,4/29/2019,True,1,18,1,None,415990,35.31.163.38,34.123.197.230,1,79:ea:c5:e7:5a:48,1716,676
0,299476,Manufacturer_15,Model_5,10,Description_82086,Responsiblity_3,Running,Department_12,EQ_Class_26,13443861,5/15/2019,5/9/2019,5/30/2019,Location_139,Risk_Name_4,1,None,266,None,687850,169,638,683343,4/22/2019,True,1,27,1,None,752692,147.237.184.167,149.85.105.220,1,c4:d6:b4:d3:a5:f3,1601,727
0,374313,Manufacturer_7,Model_7,31,Description_979936,Responsiblity_17,Running,Department_20,EQ_Class_25,66339979,5/12/2019,5/8/2019,5/4/2019,Location_276,Risk_Name_3,1,None,138,None,583036,508,588,713062,4/6/2019,True,1,2,1,None,797436,188.224.187.223,229.194.23.153,1,0e:24:51:d9:74:22,1297,208
0,329168,Manufacturer_21,Model_17,14,Description_83856,Responsiblity_25,Running,Department_8,EQ_Class_26,99434220,5/30/2019,5/12/2019,5/26/2019,Location_869,Risk_Name_1,1,None,489,None,27656,801,406,843116,4/18/2019,True,1,7,1,None,738565,24.47.146.142,180.204.21.3,1,1f:0d:bc:04:0d:b7,1368,466
0,566416,Manufacturer_7,Model_29,4,Description_651190,Responsiblity_5,Running,Department_8,EQ_Class_29,42695853,5/31/2019,5/15/2019,5/9/2019,Location_843,Risk_Name_30,1,None,393,None,260202,324,395,62838,4/30/2019,True,1,3,1,None,404741,158.33.248.178,137.39.207.122,1,1b:2c:94:50:52:9c,1282,588
0,285836,Manufacturer_12,Model_25,32,Description_253265,Responsiblity_10,Running,Department_15,EQ_Class_15,14474322,5/10/2019,5/2/2019,5/24/2019,Location_889,Risk_Name_5,1,None,839,None,379565,674,511,13371,4/28/2019,True,1,6,1,None,618792,130.19.51.212,164.119.101.254,1,7e:f8:0b:0a:cf:59,1069,903
0,732480,Manufacturer_18,Model_18,6,Description_767354,Responsiblity_24,Running,Department_25,EQ_Class_22,42857900,5/10/2019,5/10/2019,5/1/2019,Location_720,Risk_Name_8,1,None,174,None,133696,369,487,676313,4/30/2019,True,1,26,1,None,579876,16.205.69.1,241.123.101.152,1,31:a1:55:6f:4c:42,1500,974
0,859498,Manufacturer_30,Model_28,31,Description_581929,Responsiblity_6,Running,Department_9,EQ_Class_12,6041258,5/10/2019,5/18/2019,5/5/2019,Location_747,Risk_Name_7,1,None,39,None,419464,584,87,780220,4/11/2019,True,1,20,1,None,463161,6.217.89.26,209.38.34.115,1,57:e7:77:46:80:21,1667,306
0,446937,Manufacturer_4,Model_16,4,Description_779515,Responsiblity_28,Running,Department_30,EQ_Class_13,40251986,5/30/2019,5/6/2019,5/20/2019,Location_865,Risk_Name_26,1,None,444,None,576832,1022,718,402948,4/30/2019,True,1,22,1,None,742394,98.109.102.195,121.42.243.69,1,4f:59:19:db:e4:97,1492,541
0,732335,Manufacturer_32,Model_10,8,Description_1008813,Responsiblity_22,Running,Department_18,EQ_Class_9,79399932,5/2/2019,5/30/2019,5/26/2019,Location_467,Risk_Name_8,1,None,441,None,643002,762,871,190865,4/4/2019,True,1,4,1,None,643751,156.14.121.123,244.171.133.21,1,87:42:c0:b9:4a:c6,1480,32
0,908042,Manufacturer_20,Model_32,18,Description_773359,Responsiblity_31,Running,Department_22,EQ_Class_17,44907902,5/8/2019,5/12/2019,5/15/2019,Location_181,Risk_Name_6,1,None,73,None,600678,878,262,818015,4/23/2019,True,1,30,1,None,475158,10.146.67.13,192.17.44.212,1,48:2d:1d:a7:fe:cd,1047,276
0,470786,Manufacturer_29,Model_19,5,Description_173299,Responsiblity_4,Running,Department_4,EQ_Class_28,24182738,5/21/2019,5/15/2019,5/31/2019,Location_411,Risk_Name_22,1,None,234,None,533796,821,256,862722,4/31/2019,True,1,2,1,None,326732,107.181.254.6,85.125.138.165,1,fd:fc:43:d8:02:02,1335,529
0,523402,Manufacturer_6,Model_21,4,Description_816655,Responsiblity_7,Running,Department_30,EQ_Class_20,74567865,5/13/2019,5/1/2019,5/16/2019,Location_904,Risk_Name_21,1,None,393,None,112064,130,947,1021694,4/11/2019,True,1,6,1,None,739509,209.82.194.111,9.31.250.100,1,83:06:7f:7f:95:01,1117,1021
0,568828,Manufacturer_31,Model_17,22,Description_1040439,Responsiblity_6,Running,Department_1,EQ_Class_20,37341428,5/10/2019,5/13/2019,5/2/2019,Location_375,Risk_Name_28,1,None,157,None,969352,758,729,476696,4/23/2019,True,1,29,1,None,151996,187.183.147.14,100.224.158.241,1,a8:18:c2:55:0b:1e,1483,999
0,518106,Manufacturer_8,Model_16,25,Description_750021,Responsiblity_4,Running,Department_10,EQ_Class_14,52485347,5/10/2019,5/18/2019,5/16/2019,Location_82,Risk_Name_9,1,None,826,None,327217,1003,352,754274,4/3/2019,True,1,30,1,None,316313,128.115.74.66,225.225.199.246,1,a0:8d:56:98:82:bd,1420,699
0,59549,Manufacturer_26,Model_16,21,Description_584125,Responsiblity_7,Running,Department_21,EQ_Class_1,64949083,5/14/2019,5/25/2019,5/5/2019,Location_911,Risk_Name_7,1,None,449,None,735421,719,135,70017,4/31/2019,True,1,31,1,None,52881,166.194.40.92,128.115.74.66,1,91:05:8c:60:16:13,1203,235
0,100692,Manufacturer_13,Model_25,18,Description_999931,Responsiblity_8,Running,Department_23,EQ_Class_2,71700214,5/5/2019,5/29/2019,5/26/2019,Location_473,Risk_Name_15,1,None,204,None,163776,23,801,132041,4/6/2019,True,1,4,1,None,630665,243.119.152.74,94.173.19.96,1,05:fe:24:8f:ab:b6,1776,139
0,208776,Manufacturer_8,Model_21,24,Description_408487,Responsiblity_30,Running,Department_4,EQ_Class_18,90138036,5/29/2019,5/13/2019,5/4/2019,Location_833,Risk_Name_1,1,None,503,None,819350,992,615,314183,4/6/2019,True,1,26,1,None,230568,108.113.19.197,128.156.172.173,1,91:05:8c:60:16:13,1272,715
0,626849,Manufacturer_20,Model_21,7,Description_508438,Responsiblity_18,Running,Department_32,EQ_Class_23,7948051,5/11/2019,5/7/2019,5/20/2019,Location_11,Risk_Name_4,1,None,401,None,622277,230,97,285356,4/24/2019,True,1,26,1,None,656292,216.197.100.166,66.94.238.103,1,e1:32:55:01:a9:85,2027,25
0,218728,Manufacturer_30,Model_31,19,Description_667345,Responsiblity_7,Running,Department_18,EQ_Class_22,3772900,5/5/2019,5/7/2019,5/21/2019,Location_141,Risk_Name_31,1,None,646,None,388120,874,132,176398,4/26/2019,True,1,18,1,None,309241,205.252.194.171,182.190.166.180,1,b9:91:ec:65:8b:d1,1844,245
0,251429,Manufacturer_11,Model_7,23,Description_274146,Responsiblity_15,Running,Department_17,EQ_Class_4,72286628,5/9/2019,5/15/2019,5/6/2019,Location_421,Risk_Name_29,1,None,875,None,1010771,676,917,128841,4/9/2019,True,1,11,1,None,994052,150.46.223.0,174.22.128.86,1,3c:c6:71:53:b1:98,1638,179
0,7018,Manufacturer_19,Model_25,4,Description_415015,Responsiblity_17,Running,Department_4,EQ_Class_14,16741051,5/23/2019,5/4/2019,5/8/2019,Location_588,Risk_Name_5,1,None,100,None,65393,252,326,720044,4/29/2019,True,1,16,1,None,1104,34.55.176.114,2.85.220.77,1,12:82:f5:73:e8:5f,1784,892
0,654158,Manufacturer_21,Model_11,15,Description_93655,Responsiblity_18,Running,Department_27,EQ_Class_6,35729181,5/28/2019,5/24/2019,5/15/2019,Location_848,Risk_Name_5,1,None,675,None,762592,760,958,467548,4/26/2019,True,1,10,1,None,821668,135.78.246.49,228.76.192.48,1,4f:7b:ba:18:ed:8c,1154,830
0,440395,Manufacturer_1,Model_29,31,Description_866609,Responsiblity_7,Running,Department_17,EQ_Class_16,70670797,5/10/2019,5/19/2019,5/23/2019,Location_374,Risk_Name_1,1,None,570,None,479979,563,464,298077,4/27/2019,True,1,3,1,None,745743,108.113.19.197,63.43.145.39,1,b7:cd:79:bf:85:87,1095,937
0,191191,Manufacturer_26,Model_15,12,Description_273922,Responsiblity_19,Running,Department_17,EQ_Class_29,16307978,5/2/2019,5/9/2019,5/28/2019,Location_717,Risk_Name_18,1,None,814,None,838199,153,475,972045,4/17/2019,True,1,10,1,None,410602,5.76.200.170,141.164.46.32,1,bf:dc:66:51:ec:e4,1737,152
0,960920,Manufacturer_3,Model_1,25,Description_807173,Responsiblity_24,Running,Department_25,EQ_Class_21,90793273,5/23/2019,5/12/2019,5/12/2019,Location_33,Risk_Name_21,1,None,516,None,383609,30,19,881806,4/15/2019,True,1,18,1,None,353000,77.141.102.58,234.65.181.214,1,05:d8:e4:be:77:a9,1666,202
0,266956,Manufacturer_30,Model_8,24,Description_171880,Responsiblity_31,Running,Department_7,EQ_Class_24,75299946,5/31/2019,5/24/2019,5/8/2019,Location_728,Risk_Name_23,1,None,116,None,41124,772,652,671961,4/17/2019,True,1,28,1,None,878344,244.171.133.21,191.132.217.11,1,88:1a:ec:12:d9:fd,1658,604
0,748758,Manufacturer_10,Model_16,20,Description_508068,Responsiblity_7,Running,Department_7,EQ_Class_25,92468357,5/15/2019,5/31/2019,5/25/2019,Location_500,Risk_Name_25,1,None,601,None,862525,525,916,992313,4/4/2019,True,1,26,1,None,220132,73.73.188.115,126.56.5.72,1,4f:7b:ba:18:ed:8c,1073,806
0,149982,Manufacturer_6,Model_22,20,Description_500340,Responsiblity_20,Running,Department_25,EQ_Class_11,95175945,5/5/2019,5/29/2019,5/25/2019,Location_971,Risk_Name_26,1,None,742,None,844850,182,445,764611,4/21/2019,True,1,29,1,None,851793,65.69.77.55,118.238.33.38,1,d6:fc:8c:e3:13:71,1366,477
0,89780,Manufacturer_13,Model_16,4,Description_144651,Responsiblity_23,Running,Department_3,EQ_Class_1,37472970,5/8/2019,5/1/2019,5/12/2019,Location_233,Risk_Name_10,1,None,48,None,375709,84,792,122538,4/20/2019,True,1,19,1,None,953169,55.216.248.236,77.144.247.186,1,12:bf:6e:85:8e:3f,1916,584
0,383396,Manufacturer_28,Model_28,20,Description_495046,Responsiblity_17,Running,Department_22,EQ_Class_13,17142228,5/10/2019,5/17/2019,5/3/2019,Location_952,Risk_Name_23,1,None,606,None,175447,763,245,42218,4/6/2019,True,1,1,1,None,160622,182.246.83.86,219.21.85.17,1,d6:fc:8c:e3:13:71,1434,934
0,67743,Manufacturer_2,Model_26,19,Description_972746,Responsiblity_10,Running,Department_23,EQ_Class_10,19768775,5/3/2019,5/15/2019,5/13/2019,Location_81,Risk_Name_19,1,None,437,None,737656,338,293,347551,4/1/2019,True,1,25,1,None,946469,174.34.216.183,167.163.240.62,1,31:0e:c1:98:fd:15,1443,508
0,659739,Manufacturer_11,Model_30,28,Description_676168,Responsiblity_5,Running,Department_7,EQ_Class_16,77365668,5/6/2019,5/21/2019,5/16/2019,Location_394,Risk_Name_11,1,None,15,None,184357,961,767,432621,4/2/2019,True,1,7,1,None,621540,65.131.175.204,104.253.241.160,1,3b:5b:59:4d:03:07,1630,817
0,629581,Manufacturer_13,Model_4,13,Description_773478,Responsiblity_27,Running,Department_5,EQ_Class_31,8156386,5/22/2019,5/1/2019,5/15/2019,Location_780,Risk_Name_8,1,None,184,None,287266,586,748,66686,4/20/2019,True,1,16,1,None,487052,111.91.163.177,30.76.73.226,1,22:a9:6f:22:40:ad,1716,248
0,168761,Manufacturer_29,Model_30,12,Description_651477,Responsiblity_20,Running,Department_4,EQ_Class_4,10601057,5/26/2019,5/22/2019,5/8/2019,Location_458,Risk_Name_23,1,None,220,None,495845,363,15,686684,4/12/2019,True,1,24,1,None,828323,167.11.166.10,5.76.200.170,1,e3:8f:0f:71:55:47,1385,433
0,856283,Manufacturer_16,Model_20,19,Description_318463,Responsiblity_6,Running,Department_18,EQ_Class_15,69155059,5/17/2019,5/26/2019,5/22/2019,Location_785,Risk_Name_15,1,None,941,None,1026395,447,434,281564,4/5/2019,True,1,2,1,None,711726,227.244.176.18,136.42.33.225,1,0d:6e:27:d4:df:9d,1433,150
0,734683,Manufacturer_24,Model_10,20,Description_929075,Responsiblity_14,Running,Department_26,EQ_Class_5,82089389,5/8/2019,5/26/2019,5/22/2019,Location_8,Risk_Name_31,1,None,388,None,707114,689,397,855397,4/13/2019,True,1,6,1,None,826412,80.169.66.118,89.161.103.193,1,e5:6d:fe:90:4f:c6,1571,354
0,763716,Manufacturer_21,Model_31,18,Description_573302,Responsiblity_2,Running,Department_15,EQ_Class_20,69452202,5/2/2019,5/30/2019,5/25/2019,Location_703,Risk_Name_6,1,None,117,None,425997,641,383,98333,4/31/2019,True,1,25,1,None,843313,74.128.235.135,227.179.206.192,1,ae:44:52:8f:81:8f,1081,420
0,200572,Manufacturer_25,Model_2,29,Description_925242,Responsiblity_6,Running,Department_16,EQ_Class_7,69817409,5/26/2019,5/30/2019,5/26/2019,Location_674,Risk_Name_19,1,None,794,None,474433,927,783,208683,4/28/2019,True,1,23,1,None,412858,14.92.224.110,185.173.44.25,1,1c:9d:6e:8b:51:f6,1436,467
0,706122,Manufacturer_12,Model_8,9,Description_808083,Responsiblity_7,Running,Department_20,EQ_Class_18,41066138,5/6/2019,5/29/2019,5/19/2019,Location_789,Risk_Name_14,1,None,485,None,749447,259,330,924751,4/14/2019,True,1,21,1,None,279537,5.128.147.160,83.10.172.192,1,a7:65:7d:6f:10:cd,1440,785
0,820494,Manufacturer_22,Model_6,3,Description_451606,Responsiblity_29,Running,Department_18,EQ_Class_7,46127474,5/29/2019,5/24/2019,5/10/2019,Location_670,Risk_Name_28,1,None,923,None,7509,406,512,98124,4/30/2019,True,1,11,1,None,842119,146.241.99.91,164.119.101.254,1,20:88:1a:d2:8b:2e,1273,745
0,27003,Manufacturer_9,Model_22,17,Description_810925,Responsiblity_18,Running,Department_30,EQ_Class_4,25569796,5/22/2019,5/8/2019,5/17/2019,Location_614,Risk_Name_24,1,None,452,None,873174,832,143,768569,4/1/2019,True,1,20,1,None,56093,236.159.157.26,98.170.130.53,1,8a:b8:c4:1d:a5:07,1634,431
0,142927,Manufacturer_30,Model_24,18,Description_555597,Responsiblity_24,Running,Department_4,EQ_Class_15,98819059,5/10/2019,5/29/2019,5/4/2019,Location_787,Risk_Name_24,1,None,437,None,133693,654,504,878970,4/10/2019,True,1,17,1,None,269050,214.212.107.132,175.6.146.25,1,51:4c:33:7e:b8:92,1525,706
0,37479,Manufacturer_14,Model_16,2,Description_918740,Responsiblity_8,Running,Department_8,EQ_Class_30,71501494,5/25/2019,5/3/2019,5/31/2019,Location_666,Risk_Name_14,1,None,512,None,1030332,971,230,90939,4/31/2019,True,1,28,1,None,59485,128.116.22.89,140.134.5.249,1,b5:88:4d:0a:b8:f6,1843,868
0,836084,Manufacturer_29,Model_20,12,Description_392830,Responsiblity_1,Running,Department_24,EQ_Class_18,66733357,5/7/2019,5/31/2019,5/12/2019,Location_168,Risk_Name_20,1,None,274,None,428975,671,675,844101,4/10/2019,True,1,13,1,None,733659,73.205.145.155,58.205.185.171,1,c9:79:c4:e8:5f:e5,1049,865
0,96589,Manufacturer_17,Model_13,26,Description_604769,Responsiblity_10,Running,Department_6,EQ_Class_11,64930776,5/30/2019,5/22/2019,5/22/2019,Location_402,Risk_Name_4,1,None,558,None,967772,275,85,354506,4/18/2019,True,1,16,1,None,706469,196.108.247.123,130.19.51.212,1,0e:24:51:d9:74:22,1980,578
0,892063,Manufacturer_7,Model_7,9,Description_748465,Responsiblity_32,Running,Department_13,EQ_Class_30,77560696,5/27/2019,5/13/2019,5/3/2019,Location_140,Risk_Name_2,1,None,286,None,347684,290,660,171898,4/8/2019,True,1,8,1,None,942426,161.225.46.140,98.116.156.44,1,b8:37:05:97:62:8e,1187,267
0,417807,Manufacturer_22,Model_14,4,Description_752534,Responsiblity_7,Running,Department_30,EQ_Class_18,635103,5/30/2019,5/7/2019,5/23/2019,Location_615,Risk_Name_3,1,None,942,None,743663,636,100,844529,4/27/2019,True,1,6,1,None,376026,46.193.121.47,60.173.137.185,1,14:fd:09:59:ac:98,1201,117
0,413422,Manufacturer_5,Model_4,28,Description_650033,Responsiblity_28,Running,Department_7,EQ_Class_7,21948592,5/28/2019,5/26/2019,5/17/2019,Location_322,Risk_Name_11,1,None,557,None,797350,677,862,184916,4/11/2019,True,1,8,1,None,649496,226.82.48.150,65.131.175.204,1,8f:0b:e3:ee:86:f8,1062,1018
0,586508,Manufacturer_28,Model_24,22,Description_925471,Responsiblity_12,Running,Department_17,EQ_Class_19,87933884,5/15/2019,5/22/2019,5/19/2019,Location_561,Risk_Name_13,1,None,123,None,439783,372,906,91856,4/28/2019,True,1,32,1,None,449783,51.218.94.233,104.253.241.160,1,3c:e4:37:26:22:50,1273,542
0,474762,Manufacturer_6,Model_19,19,Description_906064,Responsiblity_28,Running,Department_18,EQ_Class_4,10982103,5/4/2019,5/2/2019,5/22/2019,Location_1016,Risk_Name_5,1,None,157,None,146072,658,779,883535,4/27/2019,True,1,19,1,None,923337,140.26.46.110,118.149.194.235,1,98:0c:81:e3:60:9a,1998,20
